bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley-Eric Brown-Keith Brooke-Johan Heliot-Kevin J. Anderson-Sarah A. Hoyt-Justina Robson-Adam Roberts-Paul Di Filippo-Tim Lebbon-Molly Brown-Tony Ballantyne-Stephen Baxter-Richard A. Lupoff-Sharan Newman-Michael Pagel-Liz Williams-Brian Stableford-James Lovegrove-Ian Watson-Peter Criwther-Laurent Genefirt-F. Gwynplaine MacIntyre-Michael Mallory,3.68,0786714956,9780786714957,eng,498,29,4
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.85,0553213970,9780553213973,eng,240,101764,2353
32830,20 000 Leagues Under The Sea,Pauline Francis-Jules Verne,3.76,0237526883,9780237526887,eng,48,543,32
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne-Caleb Carr-Jordan Stump,4.10,0812972120,9780812972122,eng,723,28969,893
32832,The Lighthouse at the End of the World,Jules Verne,3.63,1589630947,9781589630949,eng,260,1691,38
32833,The World of Jules Verne,Gonzague Saint Bris-Arthur C. Clarke-Stéphane Heuet-Helen Marx-Saint-Bris Gonzague,3.50,1885586426,9781885586421,eng,85,4,1
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne-Agnes D. Kingston,3.62,1410103277,9781410103277,eng,276,186,6
32836,Around the World in Eighty Days,Jules Verne-Herbert R. Lottman-Jacqueline Rogers,3.92,0451529774,9780451529770,eng,236,148,16
32843,Around the World in Eighty Days,Jules Verne-George M. Towle-Bruce Sterling,3.92,0812968565,9780812968569,en-GB,195,761,33
32844,The Mysterious Island,Jules Verne-Jordan Stump-Caleb Carr,4.10,0812966422,9780812966428,eng,630,108,14
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.98,1410102157,9781410102157,eng,300,1909,37
32854,Final Payments,Mary Gordon,3.69,0307276783,9780307276780,eng,304,530,78
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,0307338460,9780307338464,eng,308,2865,337
32880,The Mothman Prophecies,John A. Keel,3.54,0340824468,9780340824467,eng,352,104,14
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida-Lorrie Bortner,4.03,155874374X,9781558743748,eng,270,251,25
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.68,0684856271,9780684856278,eng,112,108,22
32899,The Promise of Rest,Reynolds Price-Mary Bess Engel,3.99,0684825104,9780684825106,eng,368,251,16
32900,Perfect Match,Jodi Picoult,3.94,0743418727,9780743418720,eng,368,206,31
32904,Tess of the D'Urbervilles,Thomas Hardy,3.79,1853268380,9781853268380,eng,346,197,22
32905,Tess Of The D'urbervilles A Pure Woman,Thomas Hardy,3.79,0861782321,9780861782321,eng,263,10,0
32913,Demon Box,Ken Kesey,3.57,0140085300,9780140085303,eng,400,1394,54
32915,Sailor Song,Ken Kesey,3.57,0140139974,9780140139976,eng,533,1956,100
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry-Ken Babbs,3.86,156025114X,9781560251149,eng,205,193,10
32919,The Further Inquiry,Ken Kesey-Ron Bevirt,3.63,0670831743,9780670831746,eng,215,218,3
32929,Goodnight Moon,Margaret Wise Brown-Clement Hurd,4.27,0060775858,9780060775858,eng,32,264013,4733
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown-Clement Hurd,3.59,0061125938,9780061125935,eng,32,189,22
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,1594862958,9781594862953,en-US,304,4964,302
32941,True Story,Bill Maher,3.10,0743291352,9780743291354,en-US,304,184,26
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.49,0345412818,9780345412812,eng,288,181,8
32946,The Outsiders,S.E. Hinton,4.08,0141314575,9780141314570,eng,218,2559,253
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka-Julia Chinyere Oparah,4.16,0896087646,9780896087644,eng,300,187,19
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick-Matthew Clark-Art Thibert-Pop Mhan-Ron Randall,3.44,140121195X,9781401211950,eng,192,120,12
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.48,0895941414,9780895941411,en-GB,190,11007,491
32957,Caramelo,Sandra Cisneros,3.89,0679742581,9780679742586,eng,441,9001,679
32961,The House on Mango Street,Sandra Cisneros,3.62,0739322796,9780739322796,en-US,2,105,19
32964,Selections from Homer’s Iliad,Homer-Allen Rogers Benner-Mark W. Edwards,4.39,0806133635,9780806133638,eng,522,64,7
32966,The Merchant of Venice,William Shakespeare,3.80,0141013958,9780141013954,eng,240,135,6
32971,Fahrenheit 451,Ray Bradbury,3.98,0965020592,9780965020596,eng,190,185,26
32972,Fahrenheit 451,Ray Bradbury,3.98,0345023021,9780345023025,eng,147,208,30
32973,Fahrenheit 451,Ray Bradbury-Francisco Abelenda,3.98,9505470010,9789505470013,spa,263,173,23
32974,Nancy Drew: #1-6 [Box Set],Carolyn Keene,4.25,0448416735,9780448416731,eng,0,2579,89
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.01,0689036914,9780689036910,eng,640,2083,28
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene-Walter Karig,3.86,1557091625,9781557091628,eng,210,7986,160
32978,The Clue in the Diary (Nancy Drew Mystery Stories  #7),Carolyn Keene-Margaret Maron-Russell H. Tandy-Mildred Benson,3.95,1557091617,9781557091611,eng,202,10545,199
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene-Russell H. Tandy-Sara Paretsky,3.99,1557091552,9781557091550,eng,210,50875,1941
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene-Russell H. Tandy-Mildred Benson,3.88,1557092648,9781557092649,eng,215,4787,91
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene-Mildred Benson,3.89,155709263X,9781557092632,eng,228,4125,84
32982,The Haunted Bridge (Nancy Drew Mystery Stories  #15),Carolyn Keene-Mildred Benson,3.92,0448095157,9780448095158,eng,180,7364,168
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.07,1851682341,9781851682348,eng,416,391,39
32987,The Greatest Generation,Tom Brokaw,4.00,0812975294,9780812975291,eng,464,13892,873
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.16,0712678867,9780712678865,eng,336,2787,151
32999,El fin de semana de siete días. No dejes que tu trabajo se adueñe de tu vida,Ricardo Semler,4.07,8484531562,9788484531562,spa,200,1,0
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,0821775898,9780821775899,eng,304,6552,547
33002,The Weekend Novelist,Robert J. Ray-Bret Norris,3.67,0823084507,9780823084500,eng,266,356,34
33008,North Carolina Weekends,Lynn Setzer,3.71,0895872730,9780895872739,en-US,353,7,1
33013,Far from the Madding Crowd,Thomas Hardy-Margaret Drabble,3.94,037575797X,9780375757976,eng,465,321,39
33015,Selected Poems,Thomas Hardy-Robert Mezey,3.96,0140436995,9780140436990,eng,320,1480,31
33017,Selected Poetry,Thomas Hardy-Samuel Hynes,3.96,0192834916,9780192834911,eng,304,7,0
33024,Underworld (Underworld  #1),Greg Cox-Danny McBride-Len Wiseman-Kevin Grevioux,4.09,0743480716,9780743480710,eng,384,1988,74
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,3.94,1400049512,9781400049516,eng,784,1044,60
33026,The Dream and the Underworld,James Hillman,4.23,0060906820,9780060906825,en-US,256,709,32
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,3.96,0439681367,9780439681360,eng,160,799,21
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy-Carlos Meglia,3.36,1569716188,9781569716182,eng,120,73,5
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox-Len Wiseman-Kevin Grevioux,3.90,0743480724,9780743480727,eng,310,531,25
33032,Queen of the Underworld,Gail Godwin,2.89,0345483197,9780345483195,eng,368,529,98
33046,Ve  perro ¡Ve!,P.D. Eastman-Adolfo Pérez Perdomo,4.09,0375823611,9780375823619,spa,24,29,3
33051,Cathedral: The Story Of Its Construction,David Macaulay,4.26,0440840910,9780440840916,eng,78,6,0
33052,Murder in the Cathedral,T.S. Eliot,3.76,0156632772,9780156632775,eng,148,6500,280
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies-Joseph Gies,3.85,0060925817,9780060925819,eng,368,612,55
33059,Cathedral,Nelson DeMille,3.85,0751531170,9780751531176,eng,640,6972,261
33063,A Fine Balance,Rohinton Mistry,4.36,0679446087,9780679446088,eng,624,51,12
33064,L'Équilibre du monde,Rohinton Mistry-Françoise Adelstain,4.36,225315086X,9782253150862,fre,890,123,9
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley-Oprah Winfrey,3.03,0679434046,9780679434047,eng,142,752,32
33079,Icy Sparks,Gwyn Hyman Rubio-Kate Forbes,3.69,1402529082,9781402529085,eng,11,12,1
33130,King Richard II,William Shakespeare-Andrew Gurr,3.77,0521532485,9780521532488,eng,252,83,5
33131,King Richard II (The Arden Shakespeare),William Shakespeare-Charles R. Forker,3.77,1903436338,9781903436332,en-US,593,468,41
33133,King Richard II,William Shakespeare-Andrew Gurr,3.77,0521297656,9780521297653,eng,240,23,2
33137,Floating in My Mother's Palm,Ursula Hegi-John Collier-Francine Kass,3.82,0684854759,9780684854755,en-US,192,2660,213
33139,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,068484611X,9780684846118,eng,304,256,34
33144,Paint it Black,Janet Fitch,3.48,0316182745,9780316182744,eng,387,9884,966
33151,The Tempest,William Shakespeare-Peter Hulme-William H. Sherman,3.81,0393978192,9780393978193,eng,355,567,30
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,0786928573,9780786928576,eng,352,1337,16
33153,A Tempest,Aimé Césaire-Richard Miller,3.55,1559362103,9781559362108,eng,69,1309,71
33155,A Midsummer Night's Dream,William Shakespeare-Harold F. Brooks,3.94,1903436605,9781903436608,en-US,312,2818,74
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes-William Shakespeare,4.00,1586634046,9781586634049,eng,64,18,2
33158,A Midsummer Night's Dream,William Shakespeare-R.A. Foakes,3.94,0521532477,9780521532471,eng,168,128,10
33159,Minuit dans le jardin du bien et du mal,John Berendt,3.91,2266075187,9782266075183,fre,388,12,2
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.23,2869595948,9782869595941,fre,806,5,1
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,0822007355,9780822007357,en-GB,120,21,4
33175,Les Misérables,Victor Hugo-Norman Denny,4.16,0140444300,9780140444308,eng,1232,3753,445
33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,0691102570,9780691102573,eng,344,209,24
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz-Donald R. Gallo,4.01,0313324522,9780313324529,en-US,256,62,9
33185,Hamlet,William Shakespeare-Burton Raffel-Harold Bloom,4.01,0300101058,9780300101058,eng,249,769,54
33186,Hamlet  Prince of Denmark,William Shakespeare-Philip Edwards-Robert Hapgood,4.01,0521532523,9780521532525,eng,270,141,12
33187,Hamlet,William Shakespeare-John Crowther-SparkNotes,4.01,1586638440,9781586638443,eng,352,1646,237
33191,Romeo & Juliet,William Shakespeare-Roma Gill,3.74,019832149X,9780198321491,eng,142,228,16
33192,Romeo and Juliet,William Shakespeare-Paul D. Moliken,3.74,1580495788,9781580495783,eng,111,220,20
33194,Romeo and Juliet,William Shakespeare-G. Blakemore Evans-Thomas Moisan,3.74,0521532531,9780521532532,eng,278,249,8
33195,Shakespeare's Romeo and Juliet,William Shakespeare-Karin Jacobson-Sidney Lamb,3.74,0764585746,9780764585746,eng,231,61,2
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes-Brian  Phillips-William Shakespeare,3.95,1586633589,9781586633585,eng,88,46,6
33198,Romeo and Juliet,William Shakespeare-René Weis,3.74,1903436915,9781903436912,eng,350,206,10
33247,La Petite Fille du Lac,Christina Schwarz-Marie-Hélène Sabard,3.74,222109249X,9782221092491,fre,363,2,0
33248,Novemberkind,Christina Schwarz-Giovanni Bandini-Ditte Bandini,3.74,3442730376,9783442730377,ger,382,5,0
33262,The Contortionist's Handbook,Craig Clevenger,3.97,0007194161,9780007194162,eng,199,70,6
33263,South of the Border  West of the Sun,Haruki Murakami-Philip Gabriel,3.87,0679767398,9780679767398,eng,213,3650,449
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.11,0465007805,9780465007806,eng,208,508,63
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal-Jamie Suzanne,3.48,0553157272,9780553157277,eng,104,317,6
33288,How to Win Friends and Influence People,Dale Carnegie,4.18,0091906814,9780091906818,eng,268,1539,95
33290,How to Win Friends and Influence People,Dale Carnegie,4.18,067141299X,9780671412999,eng,247,18,1
33291,How to Win Friends and Influence People,Dale Carnegie,4.18,0749307846,9780749307844,en-US,256,199,20
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.90,0743272773,9780743272773,eng,208,426,45
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,0393324869,9780393324860,eng,288,5703,493
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,3.99,0938045555,9780938045557,en-US,218,860,62
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,0385334303,9780385334303,eng,256,6479,307
33300,Reasons to Live,Amy Hempel,4.16,0060976721,9780060976729,eng,129,2651,233
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.40,1932361278,9781932361278,eng,216,403,52
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.06,0060899220,9780060899226,eng,312,168706,8782
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.08,0231138709,9780231138703,eng,268,1238,41
33333,Searching for God Knows What,Donald Miller,3.92,0785263713,9780785263715,eng,246,22864,690
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,0681403225,9780681403222,en-US,624,424,37
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp-Paul Simpson,3.90,155704676X,9781557046765,eng,184,147,16
33348,Different Seasons,Stephen King,4.35,0708823602,9780708823606,en-GB,560,183,24
33349,Verano de corrupción,Stephen King-Ángela Pérez-José Manuel Álvarez Flórez,4.14,842531481X,9788425314810,spa,354,5,0
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt-Amiira Ruotola (-Behrendt),4.01,0767921968,9780767921961,eng,276,8388,651
33356,Jennifer Government,Max Barry,3.66,0349117624,9780349117621,eng,352,10500,915
33363,Mama Day,Gloria Naylor,4.17,0679721819,9780679721819,eng,312,8690,537
33365,A Feather on the Breath of God,Sigrid Nunez,3.87,0312422733,9780312422738,eng,192,447,63
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.70,193336856X,9781933368566,eng,128,102,24
33368,Das Krallenäffchen. Ein Virginia  Woolf  Roman,Sigrid Nunez,3.70,3442724058,9783442724055,ger,157,1,0
33385,Das Haus mit der grünen Tür (Varg Veum  #1),Gunnar Staalesen,3.34,344245008X,9783442450084,ger,254,46,3
33400,Das Haus an der Düne,Agatha Christie,3.93,3596506808,9783596506804,ger,222,56,3
33411,War With The Newts,Karel Čapek-M. Weatherall-R. Weatherall,4.17,0810114682,9780810114685,eng,348,166,22
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,1400033721,9781400033720,eng,361,14613,432
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.84,0758210183,9780758210180,eng,342,9891,503
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,0758202954,9780758202956,eng,382,12067,498
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,0758201559,9780758201553,eng,384,11157,517
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.84,1575667215,9781575667218,eng,320,13878,813
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.88,0758215045,9780758215048,eng,352,12195,584
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,006056668X,9780060566685,eng,321,34773,1920
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,0758206828,9780758206824,eng,380,10942,630
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,0758213506,9780758213501,eng,436,31767,1945
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,1575667223,9781575667225,eng,310,13007,653
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.75,082724231X,9780827242319,eng,144,112,21
33447,Focus: The Future of Your Company Depends on It,Al Ries-Laura Ries,4.05,0060799900,9780060799908,eng,320,453,24
33448,Positioning: The Battle for Your Mind,Al Ries-Jack Trout,4.03,0071359168,9780071359160,en-US,246,122,9
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries-Jack Trout,4.04,0887306667,9780887306662,en-US,143,12823,407
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,0060590297,9780060590291,eng,328,41291,2413
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,0060735414,9780060735418,eng,300,51706,1834
33455,Island of the Sequined Love Nun,Christopher Moore-Oliver Wyman,3.79,0060735449,9780060735449,eng,336,26949,1231
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,0060590270,9780060590277,en-US,387,88016,5333
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.82,0060735422,9780060735425,eng,256,36255,1309
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.86,0060735457,9780060735456,en-US,304,28420,1183
33464,Granta 7,Bill Buford-Clive Sinclair-Graham Swift-Martin Amis-Rose Tremain-A.N. Wilson-Pat Barker-Julian Barnes-Ursula Bentley-William Boyd-Buchi Emecheta-Alan Judd-Maggie Gee-Kazuo Ishiguro-Adam Mars-Jones-Ian McEwan-Shiva Naipaul-Philip Norman-Christopher Priest-Salman Rushdie-Lisa St. Aubin de Terán,3.94,0140140824,9780140140828,eng,320,2,1
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner-Neil Gaiman,4.36,039306106X,9780393061062,eng,421,1242,65
33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.09,0961472820,9780961472825,en-US,164,1730,30
33477,The Best of the Spirit,Will Eisner-Neil Gaiman,3.91,1401207553,9781401207557,eng,187,772,91
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner-Stephen Eric Bronner-Umberto Eco-Sergei Nilus,3.73,0393328600,9780393328608,eng,160,1056,129
33481,Will Eisner Sketchbook,Will Eisner,4.26,1569719608,9781569719602,eng,200,35,2
33483,Conan: The Ultimate Guide to the World's Most Savage Barbarian,Roy Thomas-Todd McFarlane,3.93,0756620953,9780756620950,eng,160,98,12
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard-Gregory Manchess-Patrice Louinet,4.33,0345461533,9780345461537,eng,416,3574,79
33488,Conan and the Demons of Khitai,Akira Yoshida-Pat Lee-Paul Lee,3.30,159307543X,9781593075439,en-GB,90,121,16
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen-Lynn Willis,4.45,1568821816,9781568821818,eng,320,6644,36
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,0141187069,9780141187068,en-GB,420,734,69
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis-Brian M. Sammons-Adam Gauntlett-William Dietze-Greg Henrikson-Charles P. Zaglanis-J. Gordon Olmstead-Dean-M.J. Lempert-James Crowder,3.73,1568821867,9781568821863,eng,170,40,1
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.62,1568821808,9781568821801,eng,180,26,2
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber-Brian M. Sammons-William Dietze-Chaosium Inc.,3.97,1568821441,9781568821443,eng,208,63,1
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,4.00,1568821875,9781568821870,eng,189,16,0
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson-Sandy Antunes,4.15,1568821409,9781568821405,eng,242,36,0
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen-Lynn Willis,4.45,1568821484,9781568821481,eng,288,30,0
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.90,1568821743,9781568821740,eng,180,62,2
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey-H.P. Lovecraft-Ramsey Campbell-Edward P. Berglund-Fred Chappel-Caitlín R. Kiernan-Thomas F. Montelone-E.A. Lustig-Brian McNaughton-William R. Trotter,3.67,1568821174,9781568821177,eng,211,45,5
33507,Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6),Jules Verne-Anthony Bonner,3.88,076072850X,9780760728505,eng,394,135778,2925
33508,Twenty Thousand Leagues Under the Sea,Jules Verne-Walter James Miller-Frederick Paul Walter,3.88,1557508771,9781557508775,eng,392,33,8
33512,One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1),Jim Fergus,3.88,0312199430,9780312199432,eng,434,97955,7382
33513,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,3.83,0143038826,9780143038825,eng,436,4317,232
33514,The Elements of Style,William Strunk Jr.-E.B. White,4.20,0205313426,9780205313426,en-US,128,50645,2432
33528,Stuart Little,E.B. White-Garth Williams,3.89,0241912725,9780241912720,eng,144,109,14
33532,Dracula,Bram Stoker,3.99,014062063X,9780140620634,eng,449,1609,116
33535,Anno Dracula (Anno Dracula  #1),Kim Newman,3.79,2290049662,9782290049662,fre,381,6952,522
33536,Happy Hour at Casa Dracula (Casa Dracula  #1),Marta Acosta,3.58,1416520384,9781416520382,en-US,314,1971,233
33537,Frankenstein,Mary Wollstonecraft Shelley-Susan J. Wolfson,3.78,0321399536,9780321399533,eng,431,226,28
33538,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others,Candace Ward,4.01,0486295680,9780486295688,eng,80,451,39
33539,World War II: A Short History,Michael J. Lyons,3.89,0130977691,9780130977694,en-US,343,68,6
33541,A Short History of World War I,James L. Stokesbury,3.95,0688001297,9780688001292,eng,352,343,43
33543,Collected Stories  Vol. 2,Richard Matheson-Stanley Wiater-Jack Finney-George Clayton Johnson,4.34,1887368795,9781887368797,eng,453,178,9
33544,Nightmare At 20 000 Feet,Richard Matheson-Stephen King,4.08,0312878273,9780312878276,eng,336,6313,261
33546,Earthbound,Logan Swanson-Richard Matheson,3.24,0765311712,9780765311719,eng,223,512,61
33547,Hell House,Richard Matheson,3.79,0727860992,9780727860996,eng,301,28219,1375
33549,The Shrinking Man,Richard Matheson,3.80,0575074639,9780575074637,eng,201,4132,191
33550,Noir: Three Novels of Suspense,Richard Matheson,3.70,0765311402,9780765311405,eng,385,147,14
33551,7 Steps to Midnight,Richard Matheson,3.48,0765308371,9780765308375,en-US,320,415,42
33554,Duel,Richard Matheson-Ray Bradbury,4.05,0312878265,9780312878269,eng,400,1752,63
33555,What Dreams May Come,Richard Matheson,3.95,0765308703,9780765308702,eng,288,8985,797
33557,Richard Matheson's Hell House  Book 2,Ian Edginton-Simon Fraser,4.50,1932382720,9781932382723,eng,48,8,0
33559,Bloodlines,Richard Matheson-Mark Dawidziak,4.02,1887368884,9781887368889,eng,520,42,3
33561,The Bridegroom,Ha Jin,3.76,0375724931,9780375724930,eng,240,1724,153
33563,Under the Red Flag,Ha Jin,3.87,1581950063,9781581950069,eng,224,349,27
33564,The Crazed,Ha Jin,3.49,1400032148,9781400032143,eng,336,1698,145
33565,Ocean of Words,Ha Jin,3.81,0375702067,9780375702068,eng,205,406,25
33566,The Bridegroom,Ha Jin,3.76,0099422174,9780099422174,eng,225,48,9
33567,In the Pond,Ha Jin,3.71,0099428164,9780099428169,en-GB,160,1212,115
33569,That Was Then  This Is Now,S.E. Hinton,3.91,0140389660,9780140389661,en-US,159,25827,1547
33574,Hawkes Harbor,S.E. Hinton,3.13,0765344726,9780765344724,en-US,289,2084,270
33576,Rumble Fish,Marcus Romer-S.E. Hinton,3.87,1583421548,9781583421543,eng,135,885,20
33581,The Work of Work Servitude  Slavery and Labor in Medieval England,Allen J. Frantzen-Ruth Mazo Karras-Madonna J. Hettinger-Elizabeth Stevens Girsch-John Ruffing-George Ovitt Jr.-Ross Samson-Niall Brady-Douglas Moffat-David Aers-Louise M. Bishop,3.00,1873448031,9781873448038,eng,240,1,0
33608,East of Eden,John Steinbeck,4.37,0613996984,9780613996983,eng,602,34,1
33609,Katherine,Anya Seton-Philippa Gregory,4.19,155652532X,9781556525322,eng,500,24884,1601
33611,The GRITS (Girls Raised in the South) Guide to Life,Deborah Ford-Edie Hand,3.78,0525947264,9780525947264,eng,249,62,7
33614,The Fourth of July Story,Alice Dalgliesh-Marie Nonnast,4.00,0689718764,9780689718762,eng,32,242,17
33615,Fourth of July Mice!,Bethany Roberts-Doug Cushman,3.23,0618313664,9780618313662,en-US,32,110,15
33616,Apple Pie 4th of July,Janet S. Wong-Margaret Chodos-Irvine,3.71,0152057080,9780152057084,eng,40,298,94
33633,Fourth Of July Mice,Bethany Roberts-Doug Cushman,3.23,0439781477,9780439781473,eng,32,1,0
33662,Black Friday: The True Story Of The Bombay Bomb Blasts,S. Hussain Zaidi,4.08,0143028219,9780143028215,eng,288,1535,98
33667,Roses Are Red (Alex Cross  #6),James Patterson,4.04,0316693251,9780316693257,eng,400,772,78
33668,4th of July (Women's Murder Club  #4),James Patterson-Maxine Paetro,4.06,0446613363,9780446613361,eng,448,60493,1606
33671,Virgin,James Patterson,3.86,0070488207,9780070488205,eng,210,300,28
33672,Thriller: Stories To Keep You Up All Night,James Patterson-Ted Bell-Raelynn Hillhouse-Gregg Hurwitz-Alex Kava-J.A. Konrath-John Lescroart-David Liss-Eric Van Lustbader-Dennis Lynds-Gayle Lynds-Steve Berry-Chris Mooney-David Morrell-Katherine Neville-Michael Palmer-Douglas Preston-Christopher Reich-James Rollins-M.J. Rose-James Siegel-Grant Blackwood-Brad Thor-M. Diane Vogt-F. Paul Wilson-Lee Child-Lincoln Child-David Dun-Heather Graham-James Grippando-Denise Hamilton-David Liparulo-Christopher  Rice,3.50,0778322998,9780778322993,eng,568,2363,194
33676,Saving the World and Other Extreme Sports (Maximum Ride  #3),James Patterson,4.15,0316155608,9780316155601,eng,405,79479,2267
33681,1st To Die (The Women's Murder Club  #1),James Patterson,4.07,0613608704,9780613608701,eng,471,10,2
